name,layer,index,count,mean,std,min,p01,p50,p99,max,fraction_abs_lt_1e_minus_3,fraction_abs_gt_1
stem_dense_w0,stem_dense,0,19456,-0.010936237871646881,0.5242071151733398,-10.812674522399902,-1.5682474374771118,-0.0022262241691350937,1.3505827188491821,8.365657806396484,0.004471628289473684,0.05592105263157895
stem_dense_w1,stem_dense,1,512,2.8330581699265167e-05,0.00045686407247558236,-0.0022940742783248425,-0.0015029704663902521,3.243101673433557e-05,0.001383817638270557,0.0031012913677841425,0.962890625,0.0
resblock_1_bn1_w0,resblock_1_bn1,0,512,0.8227697014808655,0.44628196954727173,0.2432563304901123,0.354218989610672,0.7592765092849731,3.1512467861175537,5.281237602233887,0.0,0.150390625
resblock_1_bn1_w1,resblock_1_bn1,1,512,-0.19236859679222107,0.12294119596481323,-0.7061956524848938,-0.549492597579956,-0.1867971420288086,0.08988415449857712,0.4071195423603058,0.0,0.0
resblock_1_bn1_w2,resblock_1_bn1,2,512,0.0006035477272234857,0.0036841784603893757,-0.014552525244653225,-0.008319947868585587,0.0007093598833307624,0.008739065378904343,0.011300736106932163,0.23046875,0.0
resblock_1_bn1_w3,resblock_1_bn1,3,512,17.795345306396484,15.335649490356445,2.1654205322265625,3.8707051277160645,13.08572006225586,78.92859649658203,126.99359893798828,0.0,1.0
resblock_1_dense1_w0,resblock_1_dense1,0,262144,-0.02996787428855896,0.5267543792724609,-5.831038475036621,-1.548862099647522,0.004162716679275036,1.1214827299118042,5.945127487182617,0.001739501953125,0.059230804443359375
resblock_1_dense1_w1,resblock_1_dense1,1,512,-8.890518756743404e-07,6.597322499146685e-05,-0.000582501816097647,-0.00019718690600711852,2.005027681661886e-06,0.00014675079728476703,0.00020368977857287973,1.0,0.0
resblock_1_bn2_w0,resblock_1_bn2,0,512,0.7371239066123962,0.20579475164413452,0.17778164148330688,0.4093356728553772,0.7074298858642578,1.4780793190002441,1.9875867366790771,0.0,0.0859375
resblock_1_bn2_w1,resblock_1_bn2,1,512,-0.265919029712677,0.13351088762283325,-0.7584448456764221,-0.6072752475738525,-0.2683905363082886,0.09024344384670258,0.175977885723114,0.0,0.0
resblock_1_bn2_w2,resblock_1_bn2,2,512,-2.1219964027404785,10.058398246765137,-30.971027374267578,-21.357799530029297,-3.808431625366211,22.31373405456543,37.84702682495117,0.0,0.931640625
resblock_1_bn2_w3,resblock_1_bn2,3,512,262.21282958984375,211.69850158691406,39.57404708862305,62.226131439208984,187.22390747070312,999.6112670898438,1283.265869140625,0.0,1.0
resblock_1_dense2_w0,resblock_1_dense2,0,262144,-0.009242710657417774,0.4830634295940399,-3.7110235691070557,-1.285678505897522,0.012117178179323673,1.0692615509033203,10.604134559631348,0.0018310546875,0.04241943359375
resblock_1_dense2_w1,resblock_1_dense2,1,512,6.549663794430671e-06,0.00015337535296566784,-0.0004995691706426442,-0.00035191699862480164,9.135059372056276e-06,0.0003452580713201314,0.0005170977674424648,1.0,0.0
resblock_2_bn1_w0,resblock_2_bn1,0,512,1.0999908447265625,0.211711123585701,0.015359070152044296,0.5798995494842529,1.0961575508117676,1.6980552673339844,2.0917510986328125,0.0,0.7109375
resblock_2_bn1_w1,resblock_2_bn1,1,512,-0.40417757630348206,0.13675853610038757,-0.9422812461853027,-0.7794118523597717,-0.39962273836135864,-0.07885770499706268,0.03279603645205498,0.0,0.0
resblock_2_bn1_w2,resblock_2_bn1,2,512,-0.921251118183136,6.469183921813965,-20.598146438598633,-15.19335651397705,-1.6255521774291992,16.61722183227539,20.426006317138672,0.0,0.875
resblock_2_bn1_w3,resblock_2_bn1,3,512,107.84192657470703,104.66717529296875,21.44520378112793,31.418153762817383,75.28327941894531,501.9587097167969,1373.62744140625,0.0,1.0
resblock_2_dense1_w0,resblock_2_dense1,0,262144,-0.025711633265018463,0.5147488117218018,-3.630279302597046,-1.4130898714065552,0.0038460479117929935,1.0798933506011963,4.190629482269287,0.0017547607421875,0.053722381591796875
resblock_2_dense1_w1,resblock_2_dense1,1,512,1.4373929957400833e-07,4.553977123578079e-05,-0.00021753345208708197,-0.00014303933130577207,-5.438413808178666e-08,0.00012915374827571213,0.0003013976674992591,1.0,0.0
resblock_2_bn2_w0,resblock_2_bn2,0,512,0.9454575777053833,0.13139395415782928,0.6486659646034241,0.710852324962616,0.9238173365592957,1.3406392335891724,1.4581204652786255,0.0,0.265625
resblock_2_bn2_w1,resblock_2_bn2,1,512,-0.4628625810146332,0.11957959085702896,-1.1702992916107178,-0.7171196937561035,-0.4720056653022766,-0.1496725082397461,-0.060443807393312454,0.0,0.001953125
resblock_2_bn2_w2,resblock_2_bn2,2,512,-3.2476861476898193,7.753668308258057,-17.50551414489746,-16.718496322631836,-4.450318336486816,21.308406829833984,29.649864196777344,0.0,0.921875
resblock_2_bn2_w3,resblock_2_bn2,3,512,97.2473373413086,45.857154846191406,40.78580093383789,47.774810791015625,84.754150390625,290.688232421875,380.43609619140625,0.0,1.0
resblock_2_dense2_w0,resblock_2_dense2,0,262144,-0.004832865204662085,0.5030376315116882,-2.9482216835021973,-1.2669472694396973,0.010631570592522621,1.1250178813934326,3.259546995162964,0.001605987548828125,0.048187255859375
resblock_2_dense2_w1,resblock_2_dense2,1,512,2.9043226277281065e-06,0.00010843448399100453,-0.0004655467055272311,-0.0002618935250211507,-2.4309101718245074e-06,0.00024243466032203287,0.00036842640838585794,1.0,0.0
resblock_3_bn1_w0,resblock_3_bn1,0,512,1.0781508684158325,0.1567944884300232,-0.016359489411115646,0.7488142848014832,1.0687782764434814,1.4814515113830566,1.6581754684448242,0.0,0.724609375
resblock_3_bn1_w1,resblock_3_bn1,1,512,-0.4617714285850525,0.11900825798511505,-0.865095853805542,-0.7635300755500793,-0.4597617983818054,-0.168418750166893,-0.031735897064208984,0.0,0.0
resblock_3_bn1_w2,resblock_3_bn1,2,512,-1.4488394260406494,7.8865647315979,-18.1046142578125,-15.849913597106934,-2.6324093341827393,21.04754638671875,31.010406494140625,0.0,0.904296875
resblock_3_bn1_w3,resblock_3_bn1,3,512,131.94406127929688,115.35562133789062,52.90379333496094,63.92010498046875,111.108154296875,469.63165283203125,1847.238037109375,0.0,1.0
resblock_3_dense1_w0,resblock_3_dense1,0,262144,-0.021159548312425613,0.5118984580039978,-3.6919620037078857,-1.3485935926437378,0.0027875867672264576,1.0838110446929932,2.5892348289489746,0.0015411376953125,0.051486968994140625
resblock_3_dense1_w1,resblock_3_dense1,1,512,-1.8492025901650777e-06,4.4344265916151926e-05,-0.0001354861888103187,-0.00011645785707514733,-1.7441743693780154e-06,0.00010553323954809457,0.0003284891427028924,1.0,0.0
resblock_3_bn2_w0,resblock_3_bn2,0,512,1.2917293310165405,0.13670332729816437,0.9787335395812988,1.0175732374191284,1.270556092262268,1.7061430215835571,1.8582037687301636,0.0,0.9921875
resblock_3_bn2_w1,resblock_3_bn2,1,512,-0.6223660707473755,0.12469814717769623,-1.0071591138839722,-0.9543709754943848,-0.616053581237793,-0.29842668771743774,-0.1735171675682068,0.0,0.001953125
resblock_3_bn2_w2,resblock_3_bn2,2,512,-2.6086459159851074,4.128558158874512,-13.622068405151367,-11.097323417663574,-2.897529363632202,9.860269546508789,12.403515815734863,0.0,0.87890625
resblock_3_bn2_w3,resblock_3_bn2,3,512,44.14136505126953,14.21981143951416,25.896230697631836,27.77479362487793,41.084815979003906,105.59874725341797,128.3094940185547,0.0,1.0
resblock_3_dense2_w0,resblock_3_dense2,0,262144,-0.011912385933101177,0.5207681059837341,-3.061532735824585,-1.3139795064926147,0.00346748111769557,1.1431301832199097,2.242626905441284,0.0015869140625,0.05533599853515625
resblock_3_dense2_w1,resblock_3_dense2,1,512,-2.1516839296964463e-06,6.894749822095037e-05,-0.00027833692729473114,-0.00016597042849753052,-5.010245331504848e-06,0.00016875863366294652,0.00023840604990255088,1.0,0.0
resblock_4_bn1_w0,resblock_4_bn1,0,512,1.098602294921875,0.13617226481437683,0.30083563923835754,0.7681119441986084,1.096998929977417,1.4868813753128052,1.6178725957870483,0.0,0.81640625
resblock_4_bn1_w1,resblock_4_bn1,1,512,-0.5275169610977173,0.11299093812704086,-0.8597218990325928,-0.7721107006072998,-0.5319970846176147,-0.2581193149089813,0.014539316296577454,0.0,0.0
resblock_4_bn1_w2,resblock_4_bn1,2,512,-3.0044403076171875,9.44860553741455,-25.297847747802734,-20.16229820251465,-4.076436996459961,27.670862197875977,34.83916473388672,0.0,0.912109375
resblock_4_bn1_w3,resblock_4_bn1,3,512,186.42596435546875,115.84941101074219,98.03072357177734,108.8225326538086,166.53761291503906,616.7924194335938,1923.262939453125,0.0,1.0
resblock_4_dense1_w0,resblock_4_dense1,0,262144,-0.020298097282648087,0.512711763381958,-2.9701035022735596,-1.3204618692398071,0.0008753658039495349,1.0810145139694214,2.1794135570526123,0.0016632080078125,0.051177978515625
resblock_4_dense1_w1,resblock_4_dense1,1,512,1.8376805428488296e-06,4.6054112317506224e-05,-0.00018344447016716003,-0.00010343699977966025,8.278418590634828e-07,0.00010022911010310054,0.00015200211782939732,1.0,0.0
resblock_4_bn2_w0,resblock_4_bn2,0,512,1.8133797645568848,0.12140655517578125,1.4907774925231934,1.5596052408218384,1.8058841228485107,2.117575168609619,2.228545665740967,0.0,1.0
resblock_4_bn2_w1,resblock_4_bn2,1,512,-0.8796557188034058,0.15045471489429474,-1.2908046245574951,-1.2136216163635254,-0.8753831386566162,-0.5504035353660583,-0.4522257447242737,0.0,0.21484375
resblock_4_bn2_w2,resblock_4_bn2,2,512,-2.3847148418426514,3.0749783515930176,-11.957812309265137,-8.93350887298584,-2.464989185333252,4.639952182769775,8.157264709472656,0.0,0.8125
resblock_4_bn2_w3,resblock_4_bn2,3,512,28.256441116333008,3.8260347843170166,19.888442993164062,21.60184097290039,27.846698760986328,40.72126007080078,44.8851203918457,0.0,1.0
resblock_4_dense2_w0,resblock_4_dense2,0,262144,-0.021700657904148102,0.5389838218688965,-3.0485692024230957,-1.3704472780227661,-0.005086756311357021,1.1701242923736572,2.0493812561035156,0.001537322998046875,0.06362152099609375
resblock_4_dense2_w1,resblock_4_dense2,1,512,2.5082895263039973e-06,2.9970267860335298e-05,-0.00010153669427381828,-6.677343480987474e-05,3.047046448045876e-06,7.802199979778379e-05,0.00014301961346063763,1.0,0.0
trunk_final_bn_w0,trunk_final_bn,0,512,0.5255638360977173,0.05347007140517235,0.4024195075035095,0.42157813906669617,0.5220437049865723,0.664906919002533,0.9763906598091125,0.0,0.0
trunk_final_bn_w1,trunk_final_bn,1,512,-0.28270700573921204,0.06821003556251526,-0.4449010193347931,-0.41424718499183655,-0.2851831316947937,-0.09015655517578125,0.4644829034805298,0.0,0.0
trunk_final_bn_w2,trunk_final_bn,2,512,-7.0591020584106445,11.092391967773438,-36.595272064208984,-29.404199600219727,-7.777350425720215,24.653533935546875,32.95306396484375,0.0,0.958984375
trunk_final_bn_w3,trunk_final_bn,3,512,287.836181640625,108.02253723144531,176.11416625976562,196.49131774902344,268.7721252441406,716.6889038085938,1912.1158447265625,0.0,1.0
wind_u_head_dense_1_w0,wind_u_head_dense_1,0,131072,-0.046449191868305206,0.44906049966812134,-4.414663314819336,-1.2819358110427856,-0.016128189861774445,0.8880394101142883,1.9233304262161255,0.0019378662109375,0.0317535400390625
wind_u_head_dense_1_w1,wind_u_head_dense_1,1,256,0.06500405073165894,0.17523202300071716,-0.38399291038513184,-0.3047281503677368,0.07240127772092819,0.47713643312454224,0.5088406801223755,0.0,0.0
wind_v_head_dense_1_w0,wind_v_head_dense_1,0,131072,-0.045021023601293564,0.48843687772750854,-4.828713893890381,-1.4033143520355225,-0.004600033164024353,0.9296445846557617,1.6904144287109375,0.00177001953125,0.04218292236328125
wind_v_head_dense_1_w1,wind_v_head_dense_1,1,256,0.02520390786230564,0.1256403625011444,-0.34317389130592346,-0.28319051861763,0.024276763200759888,0.3410368263721466,0.5669854283332825,0.00390625,0.0
pressure_head_dense_1_w0,pressure_head_dense_1,0,65536,-0.05505306273698807,0.29496046900749207,-4.233434200286865,-0.9794862270355225,-0.02859766036272049,0.5643133521080017,1.8134511709213257,0.0041961669921875,0.009765625
pressure_head_dense_1_w1,pressure_head_dense_1,1,128,0.18280896544456482,0.39075446128845215,-1.7229852676391602,-1.1794068813323975,0.24365000426769257,0.7242799401283264,0.9022802114486694,0.0,0.0234375
temperature_head_dense_1_w0,temperature_head_dense_1,0,65536,-0.069688580930233,0.4039991796016693,-6.909980773925781,-1.2342360019683838,-0.035013988614082336,0.7528437376022339,1.8021024465560913,0.0023956298828125,0.02227783203125
temperature_head_dense_1_w1,temperature_head_dense_1,1,128,0.012873895466327667,0.553055465221405,-1.6272828578948975,-1.460302472114563,-0.01778147928416729,1.0990122556686401,1.1139507293701172,0.0078125,0.0703125
wind_u_head_dense_2_w0,wind_u_head_dense_2,0,32768,-0.07783829420804977,0.4347461462020874,-5.763256072998047,-1.6310350894927979,-0.020091693848371506,0.6810821890830994,2.1678686141967773,0.002410888671875,0.031982421875
wind_u_head_dense_2_w1,wind_u_head_dense_2,1,128,0.01794244721531868,0.32146456837654114,-1.0052300691604614,-0.963178277015686,0.08675781637430191,0.5001634359359741,0.5274828672409058,0.0,0.0078125
wind_v_head_dense_2_w0,wind_v_head_dense_2,0,32768,-0.08306808024644852,0.48247912526130676,-5.291961669921875,-1.72993803024292,-0.018886446952819824,0.7389951944351196,1.6753672361373901,0.0020751953125,0.038604736328125
wind_v_head_dense_2_w1,wind_v_head_dense_2,1,128,0.011926567181944847,0.23802931606769562,-0.6887574791908264,-0.684099018573761,0.06081780046224594,0.40820634365081787,0.4243932068347931,0.0,0.0
pressure_pa_w0,pressure_pa,0,128,-0.005386208184063435,0.06309795379638672,-0.18410342931747437,-0.15744216740131378,-0.018650684505701065,0.16754792630672455,0.16803735494613647,0.0,0.0
pressure_pa_w1,pressure_pa,1,1,-0.10770250111818314,0.0,-0.10770250111818314,-0.10770250111818314,-0.10770250111818314,-0.10770250111818314,-0.10770250111818314,0.0,0.0
temperature_k_w0,temperature_k,0,128,0.0011277664452791214,0.055111709982156754,-0.10426905006170273,-0.0870094746351242,0.00021779723465442657,0.10102949291467667,0.2019074559211731,0.0,0.0
temperature_k_w1,temperature_k,1,1,-0.3547251224517822,0.0,-0.3547251224517822,-0.3547251224517822,-0.3547251224517822,-0.3547251224517822,-0.3547251224517822,0.0,0.0
wind_u_w0,wind_u,0,128,-0.0008546439930796623,0.0441562682390213,-0.08394509553909302,-0.07695161551237106,-0.02088914066553116,0.08609326928853989,0.11109457910060883,0.0,0.0
wind_u_w1,wind_u,1,1,-0.04627440869808197,0.0,-0.04627440869808197,-0.04627440869808197,-0.04627440869808197,-0.04627440869808197,-0.04627440869808197,0.0,0.0
wind_v_w0,wind_v,0,128,-0.000826563686132431,0.07790224999189377,-0.2693960666656494,-0.12086261063814163,-0.025516066700220108,0.20182426273822784,0.24030888080596924,0.0,0.0
wind_v_w1,wind_v,1,1,-0.026776473969221115,0.0,-0.026776473969221115,-0.026776473969221115,-0.026776473969221115,-0.026776473969221115,-0.026776473969221115,0.0,0.0
